Season,TEAM,win,loss,pct,home,away,div,conf,ppg,opp_ppg,diff,RK,PLAYER,GP,MPG,TS,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,308,Al-Farouq Aminu,69,30,0.522,10.8,10.1,14.1,5.2,22.3,13.8,12.02,16,0.5
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,391,Evan Turner,79,25.7,0.52,19.3,11,15.5,1.6,11.4,6.5,9.88,-18.9,-0.6
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,407,Pat Connaughton,82,18.1,0.539,16.7,7.9,13.1,2.7,9.1,5.9,9.35,-25.5,-0.8
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,452,Zach Collins,66,15.8,0.475,12.5,13.9,14.7,4.7,18.2,11.5,7.56,-47.4,-1.6
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,453,Caleb Swanigan,27,7,0.449,14,18,19.3,8.7,22.3,15.6,7.49,-11.3,-0.4
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,495,Jake Layman,35,4.6,0.352,17.1,7.8,14.4,2.8,8.1,5.5,4.9,-13.4,-0.4
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,21,Russell Westbrook,80,36.4,0.524,26.1,12.1,35.7,5.6,25.7,15.3,24.8,600,20
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,46,Steven Adams,76,32.7,0.63,8.4,12.1,16,16.6,13.9,15.3,20.69,374.5,12.5
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,76,Paul George,79,36.6,0.57,13.2,10.6,25.3,2.7,14.9,8.6,18.71,354,11.8
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,,Daniel Hamilton,6,4.7,0.545,38.1,9.5,22.5,0,20.5,9.9,18.25,3.2,0.1
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,136,Dakari Johnson,31,5.2,0.575,13.6,5.1,13.3,10.7,12.8,11.7,16.41,14,0.5
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,139,Jerami Grant,81,20.3,0.607,8.5,8,15.5,5.6,16.2,10.7,16.19,139.9,4.7
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,250,Nick Collison,15,5,0.627,11.2,19.6,17.7,10,19.9,14.8,13.29,2,0.1
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,256,Raymond Felton,82,16.6,0.495,23.9,8.9,21,2,11,6.3,13.11,43,1.4
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,275,Carmelo Anthony,78,32.1,0.503,7.1,6.8,22.3,2.9,17.7,10,12.78,47.7,1.6
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,338,Corey Brewer,72,16.8,0.534,13.8,10.4,13.8,3.8,10.1,6.9,11.19,12.5,0.4
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,345,Andre Roberson,39,26.6,0.543,18.1,11.8,8.7,7.8,12.2,9.9,10.9,6.1,0.2
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,384,Patrick Patterson,82,15.5,0.555,15.2,8.8,10.7,2.7,14.6,8.4,10,-28.4,-0.9
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,419,Alex Abrines,75,15.1,0.567,7.7,6.9,12.2,2.5,8.9,5.6,9.03,-24.8,-0.8
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,,Terrance Ferguson,61,12.5,0.545,9.3,5.4,10,2.7,4.2,3.4,7.43,-35,-1.2
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,481,Kyle Singler,12,4.9,0.43,6.3,9.5,20.7,1.8,17.5,9.4,5.92,-4,-0.1
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,,Josh Huestis,69,14.2,0.417,8.4,11,9.1,4.6,13.9,9.1,5.39,-74.8,-2.5
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,533,PJ Dozier,2,1.5,0.5,0,33.3,40.1,0,38.3,18.5,-4.82,-0.7,0
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,1,Naz Mitrou-Long,1,1,1.5,0,0,40.7,0,0,0,133.95,0,0
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,5,David Stockton,3,3,1.05,0,17.4,26.1,0,0,0,33.91,3.1,0.1
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,45,Rudy Gobert,56,32.4,0.657,10.5,14,15.9,10.4,27,18.8,20.71,274.1,9.1
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,,Derrick Favors,77,28,0.593,10.3,8.9,17.4,10.6,18.5,14.6,18.82,235.2,7.8
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,118,Donovan Mitchell,79,33.4,0.541,14.6,10.8,27.9,2.3,10.4,6.4,16.74,245.8,8.2
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,119,Dante Exum,14,16.8,0.566,26.3,12.2,23.4,2,10.5,6.3,16.72,20.1,0.7
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,158,Thabo Sefolosha,38,21.2,0.591,10.1,9.2,15.4,4.1,18.4,11.3,15.86,64.5,2.2
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,,Ricky Rubio,77,29.3,0.537,26.4,13.3,23.2,2.2,15.3,8.8,15.43,148.9,5
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,182,Ekpe Udoh,63,12.9,0.56,24.4,9.2,9.2,9.6,11.4,10.5,15.19,55.5,1.9
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,,Joe Ingles,82,31.5,0.623,30,12.2,16.5,1.1,13.9,7.6,14.42,150.8,5
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,207,Rodney Hood,60,26.9,0.546,9.8,7.2,17.2,1.6,9.9,5.8,14.38,93.6,3.1
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,251,Jonas Jerebko,74,15.3,0.586,9.7,6.2,14.6,5.4,19.1,12.3,13.25,29.7,1
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,254,Alec Burks,64,16.5,0.527,11.3,10.1,21.2,2.1,18.4,10.3,13.13,41.6,1.4
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,,Raul Neto,41,12.1,0.55,27,13,18.6,1.6,9.5,5.6,11.91,6.7,0.2
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,,Royce O'Neale,69,16.7,0.54,20.3,11.8,14.3,2.5,20.6,11.7,10.84,5.8,0.2
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,366,Jae Crowder,80,26.1,0.525,10.9,8.1,14.1,3.2,11.5,7.4,10.44,-33.1,-1.1
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,405,Tony Bradley,9,3.2,0.337,7.8,0,17.2,15.8,27.1,21.5,9.51,-0.5,0
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,413,Georges Niang,9,3.6,0.379,16.8,16.8,20.2,10.8,21.1,16,9.22,-0.8,0
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,443,Joe Johnson,55,21.9,0.49,16.2,9.6,13.8,1.3,14.7,8.1,8.12,-42.7,-1.4
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,528,Nate Wolters,5,3.8,0.167,14.3,0,13.6,6,5.9,6,-2.83,0,0
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,536,Erik McCree,4,2,0,0,33.3,15.3,0,14,7.1,-8.91,-2.3,-0.1
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,3,Edmond Sumner,1,2,1,0,0,20.3,0,56.1,28.2,39.93,0.9,0
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,30,Victor Oladipo,75,34,0.577,15.8,10.7,29.1,2.1,15.1,8.6,23.12,480.7,16
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,38,Ike Anigbogu,11,2.7,0.558,0,14.7,18.4,19,15,16.9,21.58,4.9,0.2
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,51,Al Jefferson,36,13.4,0.563,10.9,7.6,21.4,7.1,26.2,16.7,20.23,69.5,2.3
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,71,Darren Collison,69,29.2,0.61,31.9,7.4,18.3,2.1,7.8,5,18.86,236.8,7.9
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,96,Domantas Sabonis,74,24.5,0.567,14.4,13.1,21.2,10.4,25.2,17.8,17.57,188.6,6.3
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,121,Myles Turner,65,28.2,0.567,9.5,10.5,18.9,5.8,19.8,12.8,16.65,165.7,5.5
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,188,Trevor Booker,68,17,0.557,15.6,11.2,15.6,0,0,0,14.91,58.9,2
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,190,Thaddeus Young,81,32.2,0.528,13.1,9,16.5,8,14.1,11.1,14.83,129.7,4.3
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,225,Bojan Bogdanovic,80,30.8,0.605,10.2,9.1,17.9,1.4,10.9,6.2,13.98,128.1,4.3
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,288,Lance Stephenson,82,22.6,0.495,20.8,11.6,21.4,3.8,22,12.9,12.47,54.5,1.8
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,342,Cory Joseph,82,27,0.503,26.2,8.8,15,2,11.4,6.7,10.99,-0.2,0
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,,Glenn Robinson III,23,14.7,0.529,15.2,4.5,12.1,3.7,8.6,6.2,10.81,1.6,0.1
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,,T.J. Leaf,53,8.6,0.545,5.6,6.2,13.8,7.2,13,10.1,10.81,-4.8,-0.2
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,379,Joe Young,53,10.5,0.521,14.8,9.9,17.3,2.4,10.3,6.4,10.12,-7.3,-0.2
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,445,Alex Poythress,25,4.2,0.5,6.7,6.7,11.2,7.7,10.8,9.2,7.84,-4.1,-0.1
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,496,Damien Wilkins,19,8,0.405,16.4,9.1,13,3.7,8.1,5.9,4.89,0,0
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,518,Trey McKinney-Jones,1,1,0,0,0,0,0,0,0,0,0,0
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,527,Ben Moore,2,4.5,0,100,0,1.5,0,12.5,6.3,-2.26,-1.8,-0.1
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,7,Anthony Davis,75,36.4,0.612,8.4,7.9,27.7,7.7,24.8,16.5,28.98,711.4,23.7
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,33,DeMarcus Cousins,48,36.2,0.583,16.7,15.8,30.5,6.8,30.9,19.2,22.66,312.5,10.4
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,68,Jordan Crawford,5,10.6,0.601,28.6,11,26.9,4.2,4,4.1,19.18,6.9,0.2
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,75,Nikola Mirotic,55,27.2,0.577,9,7,20.1,4.3,24.9,14.6,18.72,161.1,5.4
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,88,Jrue Holiday,81,36.1,0.57,23.7,10.4,22.8,2.4,10.8,6.8,17.87,300,10
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,112,Cheick Diallo,52,11.2,0.619,7.5,11.1,16,9.1,29.6,19.7,17.05,48.1,1.6
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,133,Emeka Okafor,26,13.6,0.545,6.4,10.3,13.2,14.9,21.7,18.4,16.44,30.8,1
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,180,Rajon Rondo,65,26.2,0.522,44.5,12.6,19.2,2,14.3,8.4,15.28,108.9,3.6
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,227,Mike James,36,19.1,0.469,23.6,9.2,25.8,2,12.2,7,13.94,0,0
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,302,E'Twaun Moore,82,31.5,0.593,16.2,8.9,15.4,2.5,7.3,5,12.18,64.8,2.2
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,371,Jalen Jones,16,11.3,0.485,4.6,8,10,7.7,15.7,11.6,10.31,-0.5,0
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,,Dante Cunningham,73,21.4,0.539,10.3,7.1,9.2,5.5,14.8,10.3,10,-11.6,-0.4
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,406,Ian Clark,74,19.6,0.529,16,8.3,16.4,0.8,8.4,4.7,9.45,-22.7,-0.8
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,410,Darius Miller,82,23.7,0.617,16.2,8.5,12.2,1,7.9,4.6,9.32,-34.3,-1.1
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,427,Tony Allen,22,12.4,0.514,7,14.8,17.4,8.2,10.4,9.3,8.73,0,0
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,441,Jameer Nelson,50,20.3,0.489,35.9,13.4,13.8,1.4,9.5,5.6,8.16,-43.1,-1.4
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,467,Walt Lemon Jr.,5,7,0.491,19,15.2,25.5,0,6,3.1,7.03,0,0
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,479,DeAndre Liggins,58,12.5,0.467,27.2,11.4,8.7,1.1,10.6,5.9,5.97,-49,-1.6
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,497,Solomon Hill,12,15.6,0.332,29.5,12.1,12.4,5.4,15.1,10.4,4.79,-15.9,-0.5
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,505,Josh Smith,3,4,0.25,0,0,12.9,28.1,8.7,18.1,3.55,0,0
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,508,Omer Asik,18,10.1,0.397,7.6,22.7,8.6,5.4,22.3,13.9,3.07,-20.5,-0.7
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,509,Larry Drew II,10,7,0.354,27,8.1,15.3,4.8,0,2.3,2.99,-8.4,-0.3
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,535,Charles Cooke,13,2.9,0.202,5.9,5.9,16.5,0,5.5,2.9,-5.06,-8.8,-0.3
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,14,Kawhi Leonard,9,23.3,0.572,12.7,9.7,29.4,3.1,19.1,11.1,26.03,48.7,1.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,18,LaMarcus Aldridge,75,33.5,0.57,8.5,6.2,27.5,10.8,17.3,14,25.12,510.2,17
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,70,Pau Gasol,77,23.5,0.539,22.3,10.1,20.5,7.8,30.2,19,18.98,226.5,7.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,84,Rudy Gay,57,21.6,0.545,9.7,10.4,23.4,6.8,19.5,13.1,18.03,138.3,4.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,,Joffrey Lauvergne,55,9.7,0.536,14.4,11.6,19.8,13,22.6,17.8,16.52,47.2,1.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,151,Kyle Anderson,74,26.7,0.582,25.3,11.8,13.8,4.7,17.6,11.1,15.91,159.8,5.3
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,,Derrick White,17,8.2,0.646,15.8,10.6,15,4,16.9,10.4,15.89,10.1,0.3
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,185,Dejounte Murray,81,21.5,0.485,22.2,12.9,20.8,7,22.4,14.6,15.09,106.5,3.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,219,Davis Bertans,77,14.1,0.588,14.9,7.2,16.9,1.8,13.9,7.8,14.13,57.2,1.9
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,267,Manu Ginobili,65,20,0.553,20.7,13.3,21.5,1.6,10.6,6.1,12.95,47.4,1.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,,Tony Parker,55,19.5,0.498,28.5,9.9,21.3,0.7,9.2,4.9,12.8,28.7,1
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,313,Patty Mills,82,25.7,0.558,21.4,9.9,17.8,1.4,6.8,4.1,11.89,27.8,0.9
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,331,Danny Green,70,25.6,0.509,14.2,9.6,16,2.5,13,7.7,11.38,23.6,0.8
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,401,Matt Costello,4,8,0.5,28.6,14.3,7.3,3.4,27.9,15.6,9.74,-0.4,0
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,414,Bryn Forbes,80,19,0.525,12.4,5.7,16,0.9,7.2,4,9.19,-29.8,-1
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,454,Brandon Paul,64,9,0.504,17.5,13.7,13.3,1.1,12,6.5,7.48,-26,-0.9
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,507,Darrun Hilliard,14,6.8,0.362,29.7,10.8,12.8,0,8.2,4.1,3.38,-10.1,-0.3
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,2,Anthony Brown,1,4,1.5,50,0,13.5,0,0,0,41.91,1.9,0.1
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,20,Karl-Anthony Towns,82,35.6,0.646,11.7,9.3,21.9,9.3,30.9,20,24.99,626.6,20.9
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,29,Jimmy Butler,59,36.7,0.59,19.1,7.2,24.6,4.2,12.7,8.4,23.7,426.4,14.2
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,57,Justin Patton,1,4,0.5,0,0,20.3,0,0,0,19.88,0.6,0
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,,Jeff Teague,70,33,0.553,31.4,11.3,21.7,1.2,9.3,5.2,16.44,187.5,6.2
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,171,Taj Gibson,82,33.3,0.61,9.8,8.8,14,8.1,16.7,12.3,15.45,160.9,5.4
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,172,Shabazz Muhammad,43,9.7,0.51,6.1,2.6,27.2,6.3,14.8,10.5,15.44,30.8,1
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,196,Gorgui Dieng,79,16.9,0.543,12.6,10.5,15.7,9.1,22.2,15.6,14.69,81.4,2.7
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,,Tyus Jones,82,17.9,0.572,35.4,9,13.8,1.2,9.2,5.2,14.1,67.8,2.3
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,257,Andrew Wiggins,82,36.3,0.505,9.2,7.9,22.2,3.1,10.8,6.9,13.1,115.8,3.9
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,,Jamal Crawford,80,20.7,0.519,17.3,8.9,23.2,1.4,5.5,3.5,13.06,63.2,2.1
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,279,Nemanja Bjelica,67,20.5,0.581,16.3,9.8,13.9,4.4,18.8,11.5,12.62,22.8,0.8
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,325,Derrick Rose,25,16.8,0.507,13.3,12.6,24.1,3.5,5.9,4.7,11.53,3.3,0.1
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,395,Aaron Brooks,32,5.9,0.508,19.1,10.5,19.6,4.2,6.2,5.2,9.85,-3.2,-0.1
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,470,Marcus Georges-Hunt,42,5.3,0.515,10.4,4.5,11.3,3.6,4.7,4.1,6.88,-12.1,-0.4
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,478,Cole Aldrich,21,2.3,0.34,13.9,4.6,16.2,7,28.6,17.7,6.05,-3.3,-0.1
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,11,Monte Morris,3,8.3,0.727,47,6.7,16.4,0,9,4.5,27.14,6,0.2
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,24,Nikola Jokic,75,32.5,0.603,25.2,11.6,24.9,9,27.9,18.5,24.52,507,16.9
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,86,Trey Lyles,73,19.1,0.591,11.9,8,20.4,4.5,23.5,14,17.95,134,4.5
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,100,Kenneth Faried,32,14.4,0.552,8.5,10.9,17.4,16.7,20.7,18.7,17.48,41.1,1.4
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,111,Paul Millsap,38,30.1,0.549,15.4,10.7,21.6,6.4,17.6,12.1,17.06,95,3.2
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,,Mason Plumlee,74,19.5,0.586,20.6,14.8,16.6,10.4,20.8,15.6,17,137.5,4.6
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,124,Gary Harris,67,34.4,0.597,15,9.2,20.3,1.8,6.8,4.3,16.6,209.9,7
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,138,Will Barton,81,33.1,0.562,20.6,9.3,20.8,3,14.2,8.6,16.21,228.8,7.6
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,141,Jamal Murray,81,31.7,0.576,16.9,10.6,22.5,3.6,9.4,6.5,16.17,197.9,6.6
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,259,Devin Harris,71,18.9,0.563,20.1,10,20.8,1,9.8,5.3,13.08,41.6,1.4
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,326,Emmanuel Mudiay,64,19.4,0.474,22.8,12.5,25.1,2.4,11.3,6.8,11.51,9.5,0.3
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,,Wilson Chandler,74,31.6,0.542,17.1,9.9,14.2,4.9,14.2,9.6,10.99,17.2,0.6
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,,Torrey Craig,39,16.1,0.535,12.7,10.1,11.6,7.2,15.5,11.4,9.86,-6,-0.2
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,,Juan Hernangomez,25,11.1,0.511,11.8,8.9,13.5,7.4,14.6,11,9.74,-7.3,-0.2
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,,Malik Beasley,62,9.5,0.509,12.5,9.7,15.6,2.7,10.9,6.8,9.03,-12.8,-0.4
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,434,Darrell Arthur,19,7.4,0.559,12.4,20.7,18.9,2.4,9.5,6,8.46,-6.4,-0.2
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,476,Richard Jefferson,20,8.2,0.499,30,10,9.9,1.4,10.3,5.9,6.38,-10,-0.3
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,,Tyler Lydon,1,2,0,0,0,0,0,0,0,0,-0.3,0
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,27,Hassan Whiteside,54,25.3,0.573,6.7,11.4,22.9,14.3,36.6,25.4,24.18,276.5,9.2
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,90,Kelly Olynyk,76,23.4,0.612,19.4,13.8,21.3,5.6,21.6,13.6,17.82,167.8,5.6
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,,Goran Dragic,75,31.7,0.543,20.9,9.7,25.4,2.5,11.9,7.2,16.64,200,6.7
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,160,James Johnson,73,26.6,0.575,25.3,12.8,19.3,3.5,17.2,10.3,15.82,125.3,4.2
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,162,Bam Adebayo,69,19.8,0.57,17.2,11.3,15.4,9.7,21.6,15.6,15.74,104.9,3.5
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,,Dwyane Wade,67,22.9,0.5,20.1,12.4,23.8,3.7,14.6,9.2,15.09,105.1,3.5
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,239,Josh Richardson,81,33.2,0.551,17.5,10.6,17.6,2.9,9,5.9,13.6,124.3,4.1
